Price,Close,High,Low,Open,Volume
Ticker,JMIA,JMIA,JMIA,JMIA,JMIA
Datetime,,,,,
2024-12-16 20:25:00+00:00,4.465000152587891,4.46999979019165,4.454999923706055,4.465000152587891,26919
2024-12-16 20:30:00+00:00,4.42110013961792,4.460000038146973,4.414999961853027,4.460000038146973,33902
2024-12-16 20:35:00+00:00,4.445000171661377,4.449999809265137,4.424799919128418,4.429999828338623,45712
2024-12-16 20:40:00+00:00,4.445000171661377,4.449999809265137,4.440000057220459,4.445000171661377,16007
2024-12-16 20:45:00+00:00,4.445000171661377,4.454999923706055,4.425000190734863,4.445000171661377,80870
2024-12-16 20:50:00+00:00,4.454999923706055,4.454999923706055,4.434999942779541,4.445000171661377,40676
2024-12-16 20:55:00+00:00,4.46999979019165,4.46999979019165,4.440000057220459,4.454999923706055,175211
2024-12-17 14:30:00+00:00,4.46999979019165,4.510000228881836,4.375,4.409999847412109,186636
2024-12-17 14:35:00+00:00,4.460700035095215,4.505000114440918,4.440499782562256,4.460000038146973,42063
2024-12-17 14:40:00+00:00,4.519999980926514,4.53000020980835,4.429999828338623,4.460000038146973,66853
2024-12-17 14:45:00+00:00,4.510000228881836,4.539999961853027,4.480000019073486,4.519999980926514,45335
2024-12-17 14:50:00+00:00,4.53000020980835,4.53000020980835,4.494999885559082,4.500100135803223,60388
2024-12-17 14:55:00+00:00,4.539100170135498,4.570000171661377,4.510700225830078,4.53000020980835,90119
2024-12-17 15:00:00+00:00,4.399600028991699,4.534999847412109,4.389999866485596,4.519999980926514,80109
2024-12-17 15:05:00+00:00,4.429999828338623,4.450500011444092,4.389999866485596,4.394999980926514,26933
2024-12-17 15:10:00+00:00,4.385000228881836,4.445000171661377,4.385000228881836,4.429999828338623,35530
2024-12-17 15:15:00+00:00,4.355000019073486,4.40500020980835,4.355000019073486,4.389999866485596,59704
2024-12-17 15:20:00+00:00,4.329999923706055,4.364999771118164,4.329999923706055,4.350599765777588,32996
2024-12-17 15:25:00+00:00,4.340799808502197,4.34499979019165,4.309999942779541,4.329999923706055,48175
2024-12-17 15:30:00+00:00,4.388000011444092,4.409999847412109,4.340000152587891,4.34499979019165,75420
2024-12-17 15:35:00+00:00,4.389999866485596,4.394999980926514,4.349999904632568,4.385000228881836,67568
2024-12-17 15:40:00+00:00,4.400000095367432,4.400000095367432,4.351200103759766,4.389999866485596,63564
2024-12-17 15:45:00+00:00,4.425000190734863,4.429999828338623,4.403800010681152,4.409999847412109,9838
2024-12-17 15:50:00+00:00,4.409999847412109,4.449999809265137,4.409999847412109,4.429999828338623,21976
2024-12-17 15:55:00+00:00,4.445000171661377,4.46999979019165,4.409999847412109,4.409999847412109,27100
2024-12-17 16:00:00+00:00,4.429999828338623,4.454999923706055,4.409999847412109,4.454999923706055,23362
2024-12-17 16:05:00+00:00,4.429999828338623,4.429999828338623,4.411200046539307,4.429999828338623,12265
2024-12-17 16:10:00+00:00,4.53000020980835,4.539999961853027,4.429999828338623,4.434999942779541,176684
2024-12-17 16:15:00+00:00,4.534999847412109,4.559999942779541,4.519999980926514,4.53000020980835,72670
2024-12-17 16:20:00+00:00,4.545000076293945,4.545000076293945,4.519999980926514,4.530900001525879,21308
2024-12-17 16:25:00+00:00,4.598800182342529,4.617000102996826,4.541200160980225,4.545000076293945,75172
2024-12-17 16:30:00+00:00,4.664999961853027,4.670000076293945,4.579999923706055,4.590000152587891,79605
2024-12-17 16:35:00+00:00,4.670000076293945,4.690000057220459,4.630000114440918,4.668799877166748,130061
2024-12-17 16:40:00+00:00,4.735000133514404,4.7382001876831055,4.65500020980835,4.671199798583984,155339
2024-12-17 16:45:00+00:00,4.679999828338623,4.739999771118164,4.679999828338623,4.730000019073486,66576
2024-12-17 16:50:00+00:00,4.65500020980835,4.710000038146973,4.651199817657471,4.684999942779541,96842
2024-12-17 16:55:00+00:00,4.639699935913086,4.659999847412109,4.630000114440918,4.65500020980835,34580
2024-12-17 17:00:00+00:00,4.639999866485596,4.644999980926514,4.610000133514404,4.635000228881836,49020
2024-12-17 17:05:00+00:00,4.644999980926514,4.659999847412109,4.614999771118164,4.630000114440918,85049
2024-12-17 17:10:00+00:00,4.614999771118164,4.650000095367432,4.599999904632568,4.644999980926514,40615
2024-12-17 17:15:00+00:00,4.619999885559082,4.630000114440918,4.614999771118164,4.619999885559082,22331
2024-12-17 17:20:00+00:00,4.59499979019165,4.639999866485596,4.590000152587891,4.630000114440918,72664
2024-12-17 17:25:00+00:00,4.614999771118164,4.625,4.59499979019165,4.59499979019165,19232
2024-12-17 17:30:00+00:00,4.630000114440918,4.650000095367432,4.605000019073486,4.614999771118164,10059
2024-12-17 17:35:00+00:00,4.630000114440918,4.639999866485596,4.620100021362305,4.625,28077
2024-12-17 17:40:00+00:00,4.664700031280518,4.679999828338623,4.5980000495910645,4.630000114440918,71635
2024-12-17 17:45:00+00:00,4.659999847412109,4.670000076293945,4.639999866485596,4.664999961853027,22484
2024-12-17 17:50:00+00:00,4.635000228881836,4.664999961853027,4.630000114440918,4.65500020980835,40454
2024-12-17 17:55:00+00:00,4.619999885559082,4.635000228881836,4.610000133514404,4.635000228881836,23058
2024-12-17 18:00:00+00:00,4.585000038146973,4.617800235748291,4.579999923706055,4.614999771118164,23060
2024-12-17 18:05:00+00:00,4.619999885559082,4.638999938964844,4.585000038146973,4.585000038146973,21163
2024-12-17 18:10:00+00:00,4.570799827575684,4.625,4.570799827575684,4.625,23126
2024-12-17 18:15:00+00:00,4.572999954223633,4.599999904632568,4.570000171661377,4.579500198364258,35440
2024-12-17 18:20:00+00:00,4.599999904632568,4.599999904632568,4.5605998039245605,4.570000171661377,39806
2024-12-17 18:25:00+00:00,4.585000038146973,4.599999904632568,4.579999923706055,4.59499979019165,6429
2024-12-17 18:30:00+00:00,4.585000038146973,4.59499979019165,4.580100059509277,4.585000038146973,12682
2024-12-17 18:35:00+00:00,4.590000152587891,4.599999904632568,4.579999923706055,4.585000038146973,10565
2024-12-17 18:40:00+00:00,4.59499979019165,4.610000133514404,4.591000080108643,4.59499979019165,9503
2024-12-17 18:45:00+00:00,4.550000190734863,4.599999904632568,4.550000190734863,4.59499979019165,27410
2024-12-17 18:50:00+00:00,4.559999942779541,4.574999809265137,4.550000190734863,4.55109977722168,14771
2024-12-17 18:55:00+00:00,4.534999847412109,4.559999942779541,4.53000020980835,4.554999828338623,46837
2024-12-17 19:00:00+00:00,4.539999961853027,4.545000076293945,4.53000020980835,4.534999847412109,17778
2024-12-17 19:05:00+00:00,4.565000057220459,4.570000171661377,4.53000020980835,4.539999961853027,21365
2024-12-17 19:10:00+00:00,4.566100120544434,4.574999809265137,4.559999942779541,4.565000057220459,20084
2024-12-17 19:15:00+00:00,4.565000057220459,4.570000171661377,4.559999942779541,4.564499855041504,12127
2024-12-17 19:20:00+00:00,4.55109977722168,4.570000171661377,4.550000190734863,4.567500114440918,12859
2024-12-17 19:25:00+00:00,4.565000057220459,4.574999809265137,4.550000190734863,4.559999942779541,16674
2024-12-17 19:30:00+00:00,4.565899848937988,4.574999809265137,4.534999847412109,4.565000057220459,42688
2024-12-17 19:35:00+00:00,4.554999828338623,4.570000171661377,4.554999828338623,4.567999839782715,8422
2024-12-17 19:40:00+00:00,4.570000171661377,4.589000225067139,4.54010009765625,4.554999828338623,32949
2024-12-17 19:45:00+00:00,4.579699993133545,4.579999923706055,4.565000057220459,4.574999809265137,12045
2024-12-17 19:50:00+00:00,4.570000171661377,4.585000038146973,4.565000057220459,4.579999923706055,44802
2024-12-17 19:55:00+00:00,4.53000020980835,4.585000038146973,4.53000020980835,4.570000171661377,101287
2024-12-17 20:00:00+00:00,4.545000076293945,4.550000190734863,4.525000095367432,4.53000020980835,16218
2024-12-17 20:05:00+00:00,4.534999847412109,4.545000076293945,4.53000020980835,4.545000076293945,6332
2024-12-17 20:10:00+00:00,4.534999847412109,4.539999961853027,4.53000020980835,4.534999847412109,4423
2024-12-17 20:15:00+00:00,4.525000095367432,4.539999961853027,4.519999980926514,4.539999961853027,6188
2024-12-17 20:20:00+00:00,4.480000019073486,4.520899772644043,4.480000019073486,4.519999980926514,49562
2024-12-17 20:25:00+00:00,4.5,4.5,4.485000133514404,4.485000133514404,11088
2024-12-17 20:30:00+00:00,4.499899864196777,4.510000228881836,4.480000019073486,4.5,34487
2024-12-17 20:35:00+00:00,4.510000228881836,4.510000228881836,4.489999771118164,4.494999885559082,10740
2024-12-17 20:40:00+00:00,4.5,4.510000228881836,4.494999885559082,4.510000228881836,19848
2024-12-17 20:45:00+00:00,4.53000020980835,4.53000020980835,4.505000114440918,4.510000228881836,38771
2024-12-17 20:50:00+00:00,4.539999961853027,4.545000076293945,4.525000095367432,4.529699802398682,29743
2024-12-17 20:55:00+00:00,4.559999942779541,4.570000171661377,4.53000020980835,4.539999961853027,106402
2024-12-18 14:30:00+00:00,4.46999979019165,4.539999961853027,4.449999809265137,4.53000020980835,94918
2024-12-18 14:35:00+00:00,4.570000171661377,4.570000171661377,4.449999809265137,4.468999862670898,72833
2024-12-18 14:40:00+00:00,4.599999904632568,4.610000133514404,4.519999980926514,4.559999942779541,48600
2024-12-18 14:45:00+00:00,4.539999961853027,4.619999885559082,4.539999961853027,4.599999904632568,40800
2024-12-18 14:50:00+00:00,4.539700031280518,4.554999828338623,4.501399993896484,4.545000076293945,18815
2024-12-18 14:55:00+00:00,4.5,4.53000020980835,4.489999771118164,4.53000020980835,23743
2024-12-18 15:00:00+00:00,4.465000152587891,4.5,4.449999809265137,4.489999771118164,34788
2024-12-18 15:05:00+00:00,4.450900077819824,4.489999771118164,4.450900077819824,4.460000038146973,28122
2024-12-18 15:10:00+00:00,4.46999979019165,4.46999979019165,4.450500011444092,4.458199977874756,28392
2024-12-18 15:15:00+00:00,4.46999979019165,4.476900100708008,4.454999923706055,4.465000152587891,31350
2024-12-18 15:20:00+00:00,4.460000038146973,4.474999904632568,4.449999809265137,4.46999979019165,21850
2024-12-18 15:25:00+00:00,4.46999979019165,4.46999979019165,4.449999809265137,4.4552001953125,26252
2024-12-18 15:30:00+00:00,4.46999979019165,4.488999843597412,4.460000038146973,4.480000019073486,32430
2024-12-18 15:35:00+00:00,4.480500221252441,4.489999771118164,4.460999965667725,4.46999979019165,9545
2024-12-18 15:40:00+00:00,4.480000019073486,4.485599994659424,4.465000152587891,4.485599994659424,15412
2024-12-18 15:45:00+00:00,4.474999904632568,4.480000019073486,4.460599899291992,4.480000019073486,9665
2024-12-18 15:50:00+00:00,4.420000076293945,4.47730016708374,4.420000076293945,4.47730016708374,83117
2024-12-18 15:55:00+00:00,4.475100040435791,4.480000019073486,4.420499801635742,4.425000190734863,63701
2024-12-18 16:00:00+00:00,4.472899913787842,4.480000019073486,4.465000152587891,4.480000019073486,10450
2024-12-18 16:05:00+00:00,4.485000133514404,4.489999771118164,4.470099925994873,4.474999904632568,13714
2024-12-18 16:10:00+00:00,4.485000133514404,4.5,4.465000152587891,4.480500221252441,29351
2024-12-18 16:15:00+00:00,4.458000183105469,4.485000133514404,4.452199935913086,4.480000019073486,17293
2024-12-18 16:20:00+00:00,4.460000038146973,4.480000019073486,4.450799942016602,4.454999923706055,39049
2024-12-18 16:25:00+00:00,4.5,4.5,4.46999979019165,4.46999979019165,5669
2024-12-18 16:30:00+00:00,4.525000095367432,4.525000095367432,4.501699924468994,4.501699924468994,17532
2024-12-18 16:35:00+00:00,4.525000095367432,4.554999828338623,4.514500141143799,4.527699947357178,58331
2024-12-18 16:40:00+00:00,4.53000020980835,4.53000020980835,4.510000228881836,4.525000095367432,22301
2024-12-18 16:45:00+00:00,4.510000228881836,4.53000020980835,4.500500202178955,4.53000020980835,13472
2024-12-18 16:50:00+00:00,4.505000114440918,4.514999866485596,4.5,4.514999866485596,20756
2024-12-18 16:55:00+00:00,4.505000114440918,4.519999980926514,4.489999771118164,4.510000228881836,20965
2024-12-18 17:00:00+00:00,4.519999980926514,4.519999980926514,4.494999885559082,4.505000114440918,6713
2024-12-18 17:05:00+00:00,4.539999961853027,4.545000076293945,4.512400150299072,4.519999980926514,14300
2024-12-18 17:10:00+00:00,4.525000095367432,4.539999961853027,4.519999980926514,4.530099868774414,32219
2024-12-18 17:15:00+00:00,4.519999980926514,4.525000095367432,4.510000228881836,4.525000095367432,20389
2024-12-18 17:20:00+00:00,4.569699764251709,4.574999809265137,4.519999980926514,4.519999980926514,23929
2024-12-18 17:25:00+00:00,4.559999942779541,4.570000171661377,4.559999942779541,4.570000171661377,17999
2024-12-18 17:30:00+00:00,4.570000171661377,4.579999923706055,4.559999942779541,4.560999870300293,18053
2024-12-18 17:35:00+00:00,4.559999942779541,4.580100059509277,4.559999942779541,4.574999809265137,15963
2024-12-18 17:40:00+00:00,4.555300235748291,4.570000171661377,4.550000190734863,4.570000171661377,15559
2024-12-18 17:45:00+00:00,4.550099849700928,4.565000057220459,4.550000190734863,4.550000190734863,16699
2024-12-18 17:50:00+00:00,4.554999828338623,4.559999942779541,4.550000190734863,4.550000190734863,3267
2024-12-18 17:55:00+00:00,4.565000057220459,4.570000171661377,4.550000190734863,4.559999942779541,20872
2024-12-18 18:00:00+00:00,4.554999828338623,4.569799900054932,4.550000190734863,4.565000057220459,10012
2024-12-18 18:05:00+00:00,4.565000057220459,4.567299842834473,4.559999942779541,4.559999942779541,9744
2024-12-18 18:10:00+00:00,4.559999942779541,4.579999923706055,4.559999942779541,4.570000171661377,19906
2024-12-18 18:15:00+00:00,4.579999923706055,4.58050012588501,4.559999942779541,4.565000057220459,13526
2024-12-18 18:20:00+00:00,4.599999904632568,4.610000133514404,4.5802998542785645,4.5802998542785645,51986
2024-12-18 18:25:00+00:00,4.59499979019165,4.610000133514404,4.59499979019165,4.605000019073486,10768
2024-12-18 18:30:00+00:00,4.605000019073486,4.610000133514404,4.590000152587891,4.59499979019165,17262
2024-12-18 18:35:00+00:00,4.554999828338623,4.619999885559082,4.554999828338623,4.599999904632568,59217
2024-12-18 18:40:00+00:00,4.539999961853027,4.554999828338623,4.530099868774414,4.550000190734863,13267
2024-12-18 18:45:00+00:00,4.545000076293945,4.550000190734863,4.531899929046631,4.535600185394287,20300
2024-12-18 18:50:00+00:00,4.549200057983398,4.550000190734863,4.53000020980835,4.545000076293945,11426
2024-12-18 18:55:00+00:00,4.559999942779541,4.559999942779541,4.545000076293945,4.550000190734863,2150
2024-12-18 19:00:00+00:00,4.531099796295166,4.562600135803223,4.510000228881836,4.550000190734863,19590
2024-12-18 19:05:00+00:00,4.470300197601318,4.534999847412109,4.46999979019165,4.534999847412109,21523
2024-12-18 19:10:00+00:00,4.473499774932861,4.489999771118164,4.465000152587891,4.480000019073486,20038
2024-12-18 19:15:00+00:00,4.449999809265137,4.480000019073486,4.440000057220459,4.474999904632568,38618
2024-12-18 19:20:00+00:00,4.460000038146973,4.480000019073486,4.454999923706055,4.454999923706055,23031
2024-12-18 19:25:00+00:00,4.409999847412109,4.469099998474121,4.409999847412109,4.465000152587891,14330
2024-12-18 19:30:00+00:00,4.445000171661377,4.45989990234375,4.4079999923706055,4.409999847412109,20612
2024-12-18 19:35:00+00:00,4.385000228881836,4.460000038146973,4.380099773406982,4.449900150299072,73601
2024-12-18 19:40:00+00:00,4.375,4.40939998626709,4.369999885559082,4.385000228881836,51741
2024-12-18 19:45:00+00:00,4.364999771118164,4.369999885559082,4.320000171661377,4.369999885559082,109544
2024-12-18 19:50:00+00:00,4.300000190734863,4.360000133514404,4.300000190734863,4.360000133514404,107343
2024-12-18 19:55:00+00:00,4.295000076293945,4.315000057220459,4.28000020980835,4.300000190734863,49819
2024-12-18 20:00:00+00:00,4.264999866485596,4.309999942779541,4.260799884796143,4.300000190734863,69864
2024-12-18 20:05:00+00:00,4.289999961853027,4.309999942779541,4.264999866485596,4.269999980926514,26378
2024-12-18 20:10:00+00:00,4.28000020980835,4.288000106811523,4.260000228881836,4.288000106811523,40836
2024-12-18 20:15:00+00:00,4.230100154876709,4.28000020980835,4.230000019073486,4.2708001136779785,58161
2024-12-18 20:20:00+00:00,4.25,4.269999980926514,4.235000133514404,4.239299774169922,32014
2024-12-18 20:25:00+00:00,4.210000038146973,4.260000228881836,4.210000038146973,4.255000114440918,79952
2024-12-18 20:30:00+00:00,4.190000057220459,4.220099925994873,4.179999828338623,4.21999979019165,111553
2024-12-18 20:35:00+00:00,4.144999980926514,4.190800189971924,4.130000114440918,4.190800189971924,262033
2024-12-18 20:40:00+00:00,4.125,4.159999847412109,4.119999885559082,4.139999866485596,119582
2024-12-18 20:45:00+00:00,4.199999809265137,4.199999809265137,4.119999885559082,4.130000114440918,106701
2024-12-18 20:50:00+00:00,4.210000038146973,4.21999979019165,4.193900108337402,4.199999809265137,139438
2024-12-18 20:55:00+00:00,4.179999828338623,4.210000038146973,4.179999828338623,4.204999923706055,152963
2024-12-19 14:30:00+00:00,4.320000171661377,4.355000019073486,4.269999980926514,4.269999980926514,157213
2024-12-19 14:35:00+00:00,4.269999980926514,4.349999904632568,4.260000228881836,4.329999923706055,40127
2024-12-19 14:40:00+00:00,4.26200008392334,4.299900054931641,4.25,4.269999980926514,42468
2024-12-19 14:45:00+00:00,4.295000076293945,4.300000190734863,4.260000228881836,4.269999980926514,13411
2024-12-19 14:50:00+00:00,4.25,4.309999942779541,4.25,4.295000076293945,59450
2024-12-19 14:55:00+00:00,4.243500232696533,4.260000228881836,4.230000019073486,4.244900226593018,41923
2024-12-19 15:00:00+00:00,4.204999923706055,4.25,4.199999809265137,4.25,47578
2024-12-19 15:05:00+00:00,4.195000171661377,4.210000038146973,4.179999828338623,4.203064918518066,42069
2024-12-19 15:10:00+00:00,4.170000076293945,4.210000038146973,4.139999866485596,4.195000171661377,210935
2024-12-19 15:15:00+00:00,4.15500020980835,4.170000076293945,4.150000095367432,4.1620001792907715,19771
2024-12-19 15:20:00+00:00,4.114999771118164,4.159900188446045,4.110000133514404,4.151199817657471,39240
2024-12-19 15:25:00+00:00,4.054999828338623,4.128799915313721,4.039999961853027,4.111999988555908,130469
2024-12-19 15:30:00+00:00,4.059999942779541,4.059999942779541,4.03000020980835,4.050000190734863,142691
2024-12-19 15:35:00+00:00,4.0,4.069900035858154,4.0,4.054999828338623,195880
2024-12-19 15:40:00+00:00,4.045000076293945,4.050000190734863,3.990499973297119,4.000100135803223,131349
2024-12-19 15:45:00+00:00,4.054999828338623,4.059999942779541,4.039999961853027,4.050000190734863,19525
2024-12-19 15:50:00+00:00,4.065000057220459,4.070000171661377,4.041200160980225,4.059999942779541,46754
2024-12-19 15:55:00+00:00,4.085000038146973,4.090000152587891,4.059999942779541,4.065000057220459,35194
2024-12-19 16:00:00+00:00,4.070000171661377,4.09499979019165,4.070000171661377,4.085000038146973,28796
2024-12-19 16:05:00+00:00,4.059999942779541,4.070000171661377,4.054999828338623,4.059999942779541,18166
2024-12-19 16:10:00+00:00,4.059999942779541,4.059999942779541,4.045000076293945,4.054999828338623,7212
2024-12-19 16:15:00+00:00,4.059500217437744,4.090000152587891,4.050000190734863,4.059999942779541,31137
2024-12-19 16:20:00+00:00,4.074999809265137,4.079999923706055,4.054999828338623,4.054999828338623,13064
2024-12-19 16:25:00+00:00,4.088099956512451,4.090000152587891,4.074999809265137,4.0792999267578125,19476
2024-12-19 16:30:00+00:00,4.079999923706055,4.110000133514404,4.074999809265137,4.079999923706055,32071
2024-12-19 16:35:00+00:00,4.105000019073486,4.110000133514404,4.085000038146973,4.088799953460693,24713
2024-12-19 16:40:00+00:00,4.090000152587891,4.110000133514404,4.090000152587891,4.105000019073486,22789
2024-12-19 16:45:00+00:00,4.099899768829346,4.099999904632568,4.090000152587891,4.0980000495910645,24715
2024-12-19 16:50:00+00:00,4.054999828338623,4.105000019073486,4.054999828338623,4.100100040435791,27164
2024-12-19 16:55:00+00:00,4.070000171661377,4.079999923706055,4.054999828338623,4.059199810028076,18512
2024-12-19 17:00:00+00:00,4.050000190734863,4.070000171661377,4.045000076293945,4.070000171661377,30447
2024-12-19 17:05:00+00:00,4.034999847412109,4.052800178527832,4.030799865722656,4.050000190734863,22563
2024-12-19 17:10:00+00:00,4.049099922180176,4.050000190734863,4.020199775695801,4.03410005569458,25562
2024-12-19 17:15:00+00:00,4.03000020980835,4.050000190734863,4.03000020980835,4.0447998046875,6644
2024-12-19 17:20:00+00:00,4.034999847412109,4.039999961853027,4.019999980926514,4.034999847412109,32988
